VAR_EDDY.F_c,VAR_EDDY.Qc_F_c,VAR_META.CO206,VAR_EDDY.CO2_storage_flux,datetime,season_year,season_date,target_doy,group_name
,,,,2018-01-15T22:28:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:29:00.0,2018,2018-01-15,15,co2_tracers
-0.15025,1,,0.01875,2018-01-15T22:30:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:31:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:32:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:33:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:34:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:35:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:36:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:37:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:38:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:39:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:40:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:41:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:42:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:43:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:44:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:45:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:46:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:47:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:48:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:49:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:50:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:51:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:52:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:53:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:54:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:55:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:56:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:57:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:58:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T22:59:00.0,2018,2018-01-15,15,co2_tracers
0.2704,0,,0.08615,2018-01-15T23:00:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:01:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:02:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:03:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:04:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:05:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:06:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:07:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:08:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:09:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:10:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:11:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:12:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:13:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:14:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:15:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:16:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:17:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:18:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:19:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:20:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:21:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:22:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:23:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:24:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:25:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:26:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:27:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:28:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:29:00.0,2018,2018-01-15,15,co2_tracers
-0.12179,2,,0.02282,2018-01-15T23:30:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:31:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:32:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:33:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:34:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:35:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:36:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:37:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:38:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:39:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:40:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:41:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:42:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:43:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:44:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:45:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:46:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:47:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:48:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:49:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:50:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:51:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:52:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:53:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:54:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:55:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:56:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:57:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:58:00.0,2018,2018-01-15,15,co2_tracers
,,,,2018-01-15T23:59:00.0,2018,2018-01-15,15,co2_tracers
0.07965,1,,0.26433,2019-01-15T00:00:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:01:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:02:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:03:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:04:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:05:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:06:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:07:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:08:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:09:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:10:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:11:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:12:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:13:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:14:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:15:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:16:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:17:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:18:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:19:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:20:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:21:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:22:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:23:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:24:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:25:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:26:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:27:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:28:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:29:00.0,2019,2019-01-15,15,co2_tracers
0.27886,1,,-0.03944,2019-01-15T00:30:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:31:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:32:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:33:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:34:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:35:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:36:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:37:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:38:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:39:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:40:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:41:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:42:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:43:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:44:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:45:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:46:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:47:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:48:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:49:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:50:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:51:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:52:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:53:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:54:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:55:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:56:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:57:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:58:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T00:59:00.0,2019,2019-01-15,15,co2_tracers
0.1816,0,,-0.06318,2019-01-15T01:00:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:01:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:02:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:03:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:04:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:05:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:06:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:07:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:08:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:09:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:10:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:11:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:12:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:13:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:14:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:15:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:16:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:17:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:18:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:19:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:20:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:21:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:22:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:23:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:24:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:25:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:26:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:27:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:28:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:29:00.0,2019,2019-01-15,15,co2_tracers
0.23566,2,,-0.11649,2019-01-15T01:30:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:31:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:32:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:33:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:34:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:35:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:36:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:37:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:38:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:39:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:40:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:41:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:42:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:43:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:44:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:45:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:46:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:47:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:48:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:49:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:50:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:51:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:52:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:53:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:54:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:55:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:56:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:57:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:58:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T01:59:00.0,2019,2019-01-15,15,co2_tracers
-0.47862,1,,0.01652,2019-01-15T02:00:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:01:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:02:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:03:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:04:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:05:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:06:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:07:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:08:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:09:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:10:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:11:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:12:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:13:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:14:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:15:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:16:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:17:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:18:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:19:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:20:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:21:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:22:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:23:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:24:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:25:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:26:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:27:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:28:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:29:00.0,2019,2019-01-15,15,co2_tracers
0.10319,1,,0.03372,2019-01-15T02:30:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:31:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:32:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:33:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:34:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:35:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:36:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:37:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:38:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:39:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:40:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:41:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:42:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:43:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:44:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:45:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:46:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:47:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:48:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:49:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:50:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:51:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:52:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:53:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:54:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:55:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:56:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:57:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:58:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T02:59:00.0,2019,2019-01-15,15,co2_tracers
-0.32454,1,,-0.29472,2019-01-15T03:00:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:01:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:02:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:03:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:04:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:05:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:06:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:07:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:08:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:09:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:10:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:11:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:12:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:13:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:14:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:15:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:16:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:17:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:18:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:19:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:20:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:21:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:22:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:23:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:24:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:25:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:26:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:27:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:28:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:29:00.0,2019,2019-01-15,15,co2_tracers
0.08203,0,,-0.60646,2019-01-15T03:30:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:31:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:32:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:33:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:34:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:35:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:36:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:37:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:38:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:39:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:40:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:41:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:42:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:43:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:44:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:45:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:46:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:47:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:48:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:49:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:50:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:51:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:52:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:53:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:54:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:55:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:56:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:57:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:58:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T03:59:00.0,2019,2019-01-15,15,co2_tracers
0.34682,2,,-1.23549,2019-01-15T04:00:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:01:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:02:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:03:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:04:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:05:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:06:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:07:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:08:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:09:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:10:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:11:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:12:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:13:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:14:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:15:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:16:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:17:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:18:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:19:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:20:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:21:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:22:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:23:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:24:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:25:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:26:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:27:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:28:00.0,2019,2019-01-15,15,co2_tracers
,,,,2019-01-15T04:29:00.0,2019,2019-01-15,15,co2_tracers
